path,labels,total,n_samples,sampling_rate,duration
nep_6834_4908524760,इन्टरनेसनल पेपर कम्पनीबाट उत्पादन भएका कागजहरू गुणस्तरका हुन्छन्,64,130456,22050,5
207631175d,पञ्चतन्त्रको शाव्दिक अर्थ हुन्छ पाँच सिद्धान्तमा आधारित कथा हरू।,64,110250,22050,5
nep_3614_7386600388,सोही दिन आफ्ना नातागोतालाई घरमा डाक्ने र खुवाउने परम्परा रहेको छ,64,127846,22050,5
nep_3614_6815039187,उन्नाइस सय त्रिसट्ठीको ब्रिटिस अमेरिकी स्विस महाकाव्य नाटक फिलिम,64,112808,22050,5
2af38f0ecd,घाटु मादी नदी र सेती नदीको घाँटीबाट उत्पन्न भएको विश्वास गरिन्छ।,64,116865,22050,5
nep_0883_4623121104,यसै क्रममा उक्त टोलीले अठार सय चौरानब्बेमा हङकङ भ्रमण गरेको थियो,64,127391,22050,5
nep_0283_4751807651,भरतपुर सहर नेपालको मध्य क्षेत्रमा रहेको एउटा महत्त्वपूर्ण सहर हो,64,129015,22050,5
nep_6329_6330862393,तापक्रमसँग व्यक्तिगत कण स्तरमा शारीरिक निरन्तरता सम्बन्धित ऊर्जा,64,118725,22050,5
nep_6834_7338170386,उन्नाइस सय अठहत्तरमा कोलम्बियाली फुटबल व्यावसायिकको पहिलो श्रेणी,64,131712,22050,5
nep_6834_7219780083,उन्नाइस सय एकहत्तरमा कोलम्बियाली फुटबल व्यावसायिकको पहिलो श्रेणी,64,126479,22050,5
nep_6834_6045810218,ह्यमाना इन्कका कार्यकारिणी प्रमुख निकै विद्वान तथा जानिफकार हुन्,64,120099,22050,5
nep_3614_6558617145,उत्तरी कोरियाली सरकारी टेलिभिजनले उनी उत्तराधिकारी हुने बताएको छ,64,122084,22050,5
4e08efb3b5,त्यसैले गौरीसँग उनको राम्रो मेल नभएको कुरा उपन्यासमा देखाइएको छ।,64,114660,22050,5
nep_7957_9680379589,उन्नाइस सय उनन्चासमा कोलम्बियाली फुटबल व्यावसायिकको पहिलो श्रेणी,64,113029,22050,5
nep_6834_3743487292,नायक भुवन केसीकी पूर्वपत्नी सुस्मिता केसी पनि भारतबाटै आएकी हुन्,64,126384,22050,5
10f8cad0f4,यसरी यस जिल्लाको नाम अर्घाखाँची रहन गएको भन्ने जनविश्वास पाइन्छ।,64,121275,22050,5
nep_6834_2412999975,पूर्व कोलम्बियाली मेसो अमेरिकामा प्रयोग क्यालेन्डरहरूको प्रणाली,63,115440,22050,5
